,C,H,O,N,C13,S,P,Na,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect,NOSC,GFE,AI,AI_Mod,DBE,DBE_O,DBE_AI,ElComposition,bs1_class,bs2_class,bs3_class
535.102187,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.504687117615,0.495312882385065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1027815,23,24,11,2,0,1,0,0,C23H24N2O11S,0.478260869565217,1.04347826086957,0.0869565217391304,0,NA,534.505280953791,0.49471904620907,0.260869565217391,52.8652173913043,0,0.310344827586207,13,2,-1,CHNOS,Lignin,Lignin,Other
535.103098,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.505597100384,0.494402899615807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.103539,31,20,9,0,0,0,0,0,C31H20O9,0.290322580645161,0.645161290322581,0,0,NA,534.50603760796,0.49396239204043,-0.064516129032258,62.1387096774193,0.590909090909091,0.660377358490566,22,13,13,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
535.1093765,24,24,14,0,0,0,0,0,C24H24O14,0.583333333333333,1,0,0,NA,534.511868589755,0.488131410244932,0.166666666666667,55.55,0,0.352941176470588,13,-1,-1,CHO,Lignin,Lignin,Other
535.120967,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.523446147699,0.476553852300867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1226112,21,29,14,0,0,0,1,0,C21H29O14P,0.666666666666667,1.38095238095238,0,0.0476190476190476,0,534.525088511771,0.474911488229168,-0.285714285714286,68.4428571428571,0,0,8,-6,-7,CHOP,Amino Sugar,Tannin,Other
535.1229758,22,33,9,0,0,2,1,0,C22H33O9S2P,0.409090909090909,1.5,0,0.0454545454545455,0,534.525452704655,0.474547295344905,-0.727272727272728,81.0272727272727,0,0,7,-2,-5,CHOSP,Protein,Protein,Lipid
535.123388,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.525864444389,0.474135555611042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1378565,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.540316788733,0.459683211267475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1382277,26,33,6,0,0,2,1,0,C26H33O6S2P,0.230769230769231,1.26923076923077,0,0.0384615384615385,0,534.540687574247,0.459312425752614,-0.846153846153846,84.4153846153846,0.117647058823529,0.25,11,5,2,CHOSP,Other,Lignin,Phytochemical
535.138516,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.540975552329,0.459024447671027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.14028,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.542737582631,0.457262417369179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.140952,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.54340883227,0.45659116773038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1457742,25,28,13,0,0,0,0,0,C25H28O13,0.52,1.12,0,0,NA,534.548225647758,0.451774352241955,-0.0800000000000001,62.58,0,0.297297297297297,12,-1,-1,CHO,Lignin,Lignin,Other
535.1588905,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.56132730198,0.438672698019786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1592735,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.561709874319,0.438290125680965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1741433,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.576563070567,0.423436929432569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1744806,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.576899993935,0.423100006064601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.1821316,26,32,12,0,0,0,0,0,C26H32O12,0.461538461538462,1.23076923076923,0,0,NA,534.58454245076,0.415457549239591,-0.307692307692307,69.0692307692308,0,0.25,11,-1,-1,CHO,Lignin,Lignin,Other
535.18247,29,33,4,2,0,1,1,0,C29H33N2O4SP,0.137931034482759,1.13793103448276,0.0689655172413793,0.0344827586206897,2,534.5848804729,0.41511952710016,-0.758620689655173,81.9206896551724,0.333333333333333,0.391304347826087,15,11,7,CHNOSP,Unsat Hydrocarbon,Lignin,Phytochemical
535.2104627,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.612841916001,0.387158083998997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.2108216,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.61320041525,0.386799584749951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.2184668,27,36,11,0,0,0,0,0,C27H36O11,0.407407407407407,1.33333333333333,0,0,NA,534.620837078551,0.379162921448597,-0.518518518518518,75.0777777777778,0,0.209302325581395,10,-1,-1,CHO,Lignin,Lignin,Other
535.2462093,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.648548601028,0.351451398971903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.246749,28,41,8,0,0,0,1,0,C28H41O8P,0.285714285714286,1.46428571428571,0,0.0357142857142857,0,534.649087698394,0.350912301605717,-1.07142857142857,90.8357142857143,0,0.173913043478261,9,1,0,CHOP,Other,Lignin,Lipid
535.247111,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.649449294182,0.350550705818137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.247405,29,45,3,0,0,2,1,0,C29H45O3S2P,0.103448275862069,1.55172413793103,0,0.0344827586206897,0,534.649742965899,0.350257034101219,-1.37931034482759,99.6103448275862,0.0869565217391304,0.142857142857143,8,5,2,CHOSP,Lipid,Lipid,Lipid
535.2523968,32,40,5,0,0,1,0,0,C32H40O5S,0.15625,1.25,0,0,NA,534.65472919201,0.345270807989664,-0.875,85.2375,0.269230769230769,0.333333333333333,13,8,7,CHOS,Other,Lignin,Other
535.2529005,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.655232329574,0.34476767042554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.2548002,28,40,10,0,0,0,0,0,C28H40O10,0.357142857142857,1.42857142857143,0,0,NA,534.657129908352,0.342870091647569,-0.714285714285714,80.6571428571429,0,0.173913043478261,9,-1,-1,CHO,Lignin,Lignin,Other
535.2551706,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.65749989476,0.342500105239537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.303785,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.706060011487,0.293939988512875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.3042639,26,49,9,0,0,0,1,0,C26H49O9P,0.346153846153846,1.88461538461538,0,0.0384615384615385,0,534.706538376743,0.293461623256917,-1.38461538461539,99.7615384615385,0,0,3,-6,-7,CHOP,Protein,Protein,Lipid
535.51203,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.91407248326,0.0859275167402984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.5248225,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.92685069904,0.0731493009600399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535.52512,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,534.927147866849,0.0728521331511729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.039417,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.440870598224,0.559129401775976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.0680962,22,19,15,1,0,0,0,0,C22H19NO15,0.681818181818182,0.863636363636364,0.0454545454545455,0,NA,535.469517774773,0.53048222522682,0.636363636363636,42.1636363636364,0,0.407407407407407,14,-1,-2,CHNO,Tannin,Tannin,Other
536.068472,22,19,15,1,0,0,0,0,C22H19NO15,0.681818181818182,0.863636363636364,0.0454545454545455,0,NA,535.469893155152,0.530106844848433,0.636363636363636,42.1636363636364,0,0.407407407407407,14,-1,-2,CHNO,Tannin,Tannin,Other
536.075431,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.47684438467,0.523155615330097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.104558,23,23,14,1,0,0,0,0,C23H23NO14,0.608695652173913,1,0.0434782608695652,0,NA,535.505938861202,0.494061138798429,0.347826086956522,50.3869565217391,0,0.333333333333333,13,-1,-2,CHNO,Lignin,Lignin,Other
536.1049471,26,24,6,3,0,1,1,0,C26H24N3O6SP,0.230769230769231,0.923076923076923,0.115384615384615,0.0384615384615385,3,535.506327526729,0.493672473270976,-0.230769230769231,66.8769230769231,0.4,0.5,17,11,6,CHNOSP,Other,Lignin,Phytochemical
536.105247,26,24,6,3,0,1,1,0,C26H24N3O6SP,0.230769230769231,0.923076923076923,0.115384615384615,0.0384615384615385,3,535.506627091858,0.493372908142078,-0.230769230769231,66.8769230769231,0.4,0.5,17,11,6,CHNOSP,Other,Lignin,Phytochemical
536.1130285,26,23,8,3,0,1,0,0,C26H23N3O8S,0.307692307692308,0.884615384615385,0.115384615384615,0,NA,535.514399902966,0.485600097034421,0.153846153846154,55.9153846153846,0.357142857142857,0.5,17,9,5,CHNOS,Lignin,Lignin,Other
536.117783,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.519149094048,0.48085090595157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.118165,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.519530667504,0.480469332496227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.140256,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.541597000496,0.458402999504074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.1410156,24,27,13,1,0,0,0,0,C24H27NO13,0.541666666666667,1.125,0.0416666666666667,0,NA,535.54235575232,0.457644247680378,0.0833333333333335,57.925,0,0.272727272727273,12,-1,-2,CHNO,Lignin,Lignin,Other
536.1413939,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.542733629907,0.457266370093407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.1773983,25,31,12,1,0,0,0,0,C25H31NO12,0.48,1.24,0.04,0,NA,535.578697827072,0.421302172928108,-0.16,64.86,0,0.222222222222222,11,-1,-2,CHNO,Lignin,Lignin,Other
536.1777643,28,32,4,3,0,1,1,0,C28H32N3O4SP,0.142857142857143,1.14285714285714,0.107142857142857,0.0357142857142857,3,535.579063418393,0.420936581606952,-0.642857142857143,78.6214285714286,0.315789473684211,0.380952380952381,15,11,6,CHNOSP,Unsat Hydrocarbon,Lignin,Phytochemical
536.184877,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.586168176289,0.413831823711348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.2137133,26,35,11,1,0,0,0,0,C26H35NO11,0.423076923076923,1.34615384615385,0.0384615384615385,0,NA,535.614972277418,0.385027722581526,-0.384615384615385,71.2615384615385,0,0.179487179487179,10,-1,-2,CHNO,Lignin,Lignin,Other
536.214126,29,36,3,3,0,1,1,0,C29H36N3O3SP,0.103448275862069,1.24137931034483,0.103448275862069,0.0344827586206897,3,535.615384516594,0.384615483406151,-0.827586206896552,83.8862068965517,0.285714285714286,0.333333333333333,14,11,6,CHNOSP,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
536.214425,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.615683182728,0.384316817272179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.2222416,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.623491054642,0.376508945357614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.514788,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.915710794719,0.0842892052812658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.5233788,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.924292002155,0.0757079978452566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.577267,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.978120030109,0.021879969890847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.577539,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,535.978391726392,0.0216082736084218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.7451,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.145765626282,0.854234373717986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.931598,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.332055380949,0.6679446190509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.9811687,22,18,8,0,0,4,0,0,C22H18O8S4,0.363636363636364,0.818181818181818,0,0,NA,536.381570729863,0.618429270137312,0.272727272727273,52.5272727272727,0.2,0.428571428571429,14,6,2,CHOS,Lignin,Lignin,Other
536.9862564,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.386652748891,0.613347251108621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536.986562,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.386958007656,0.613041992344279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.041999,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.442333106206,0.55766689379368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.0521089,22,18,16,0,0,0,0,0,C22H18O16,0.727272727272727,0.818181818181818,0,0,NA,536.452431717402,0.547568282598377,0.636363636363636,42.1636363636364,0,0.428571428571429,14,-2,-2,CHO,Tannin,Tannin,Other
537.052462,22,18,16,0,0,0,0,0,C22H18O16,0.727272727272727,0.818181818181818,0,0,NA,536.452784423127,0.547215576872986,0.636363636363636,42.1636363636364,0,0.428571428571429,14,-2,-2,CHO,Tannin,Tannin,Other
537.064968,19,23,16,0,0,0,1,0,C19H23O16P,0.842105263157895,1.21052631578947,0,0.0526315789473684,0,536.465276458816,0.534723541184349,0.210526315789474,54.3,0,0,9,-7,-8,CHOP,Tannin,Tannin,Phytochemical
537.067316,26,18,13,0,0,0,0,0,C26H18O13,0.5,0.692307692307692,0,0,NA,536.467621837018,0.532378162982127,0.307692307692307,51.5307692307692,0.384615384615385,0.58974358974359,18,5,5,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
537.0677658,19,26,10,2,0,3,0,0,C19H26N2O10S3,0.526315789473684,1.36842105263158,0.105263157894737,0,NA,536.468071134767,0.531928865232885,0.315789473684211,51.3,0,0,8,-2,-7,CHNOS,Lignin,Lignin,Other
537.078092,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.47838580444,0.521614195560005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.0785289,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.478822216594,0.521177783406415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.079003,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.479295787209,0.520704212790747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.0805371,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.480828174219,0.519171825780518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.080897,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.481187672352,0.518812327647993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.0885198,23,22,15,0,0,0,0,0,C23H22O15,0.652173913043478,0.956521739130435,0,0,NA,536.488801960665,0.511198039334658,0.347826086956522,50.3869565217391,0,0.354838709677419,13,-2,-2,CHO,Tannin,Tannin,Other
537.08882,23,22,15,0,0,0,0,0,C23H22O15,0.652173913043478,0.956521739130435,0,0,NA,536.489101825459,0.510898174540557,0.347826086956522,50.3869565217391,0,0.354838709677419,13,-2,-2,CHO,Tannin,Tannin,Other
537.102106,32,26,2,0,0,3,0,0,C32H26O2S3,0.0625,0.8125,0,0,NA,536.502372990193,0.49762700980682,-0.5,74.55,0.555555555555556,0.571428571428571,20,18,15,CHOS,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
537.1035939,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.503859228791,0.496140771209411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.1040429,27,22,12,0,0,0,0,0,C27H22O12,0.444444444444444,0.814814814814815,0,0,NA,536.504307727433,0.495692272566771,0.074074074074074,58.1888888888889,0.333333333333333,0.523809523809524,17,5,5,CHO,Lignin,Lignin,Other
537.107479,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.507739990653,0.492260009346751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.114208,28,27,7,0,0,1,1,0,C28H27O7SP,0.25,0.964285714285714,0,0.0357142857142857,0,536.514461476992,0.485538523008245,-0.571428571428571,76.5857142857143,0.368421052631579,0.466666666666667,16,9,7,CHOSP,Other,Lignin,Phytochemical
537.114537,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.514790109627,0.485209890372516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.115058,26,22,11,2,0,0,0,0,C26H22N2O11,0.423076923076923,0.846153846153846,0.0769230769230769,0,NA,536.515310527874,0.484689472125865,0.230769230769231,53.7230769230769,0.307692307692308,0.513513513513513,17,6,4,CHNO,Lignin,Lignin,Other
537.1168748,24,27,12,0,0,0,1,0,C24H27O12P,0.5,1.125,0,0.0416666666666667,0,536.517125299219,0.48287470078094,-0.333333333333333,69.8,0,0.294117647058824,12,0,-1,CHOP,Lignin,Lignin,Phytochemical
537.1172805,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.517530546211,0.482469453789236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.1249414,24,26,14,0,0,0,0,0,C24H26O14,0.583333333333333,1.08333333333333,0,0,NA,536.525182891981,0.474817108018556,0.0833333333333335,57.925,0,0.294117647058824,12,-2,-2,CHO,Lignin,Lignin,Other
537.125272,24,26,14,0,0,0,0,0,C24H26O14,0.583333333333333,1.08333333333333,0,0,NA,536.52551312283,0.474486877169511,0.0833333333333335,57.925,0,0.294117647058824,12,-2,-2,CHO,Lignin,Lignin,Other
537.140164,28,26,11,0,0,0,0,0,C28H26O11,0.392857142857143,0.928571428571429,0,0,NA,536.54038849429,0.459611505709745,-0.142857142857143,64.3714285714286,0.294117647058824,0.466666666666667,16,5,5,CHO,Lignin,Lignin,Other
537.1405107,28,26,11,0,0,0,0,0,C28H26O11,0.392857142857143,0.928571428571429,0,0,NA,536.540734807162,0.459265192837961,-0.142857142857143,64.3714285714286,0.294117647058824,0.466666666666667,16,5,5,CHO,Lignin,Lignin,Other
537.1435613,25,30,11,0,0,1,0,0,C25H30O11S,0.44,1.2,0,0,NA,536.543782000835,0.456217999165233,-0.24,67.14,0,0.243243243243243,11,0,-1,CHOS,Lignin,Lignin,Other
537.143925,25,30,11,0,0,1,0,0,C25H30O11S,0.44,1.2,0,0,NA,536.544145294724,0.455854705275897,-0.24,67.14,0,0.243243243243243,11,0,-1,CHOS,Lignin,Lignin,Other
537.1533408,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.553550580958,0.446449419042324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.1537396,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.553948935654,0.446051064345966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.1613651,25,30,13,0,0,0,0,0,C25H30O13,0.52,1.2,0,0,NA,536.561565920953,0.438434079047397,-0.16,64.86,0,0.243243243243243,11,-2,-2,CHO,Lignin,Lignin,Other
537.1706455,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.570835958375,0.429164041624972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.17094,29,34,2,2,0,3,0,0,C29H34N2O2S3,0.0689655172413793,1.17241379310345,0.0689655172413793,0,NA,536.571130129534,0.428869870466315,-0.620689655172414,77.9896551724138,0.318181818181818,0.347826086956522,14,12,7,CHNOS,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
537.176181,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.576365277386,0.423634722613656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.176693,29,30,10,0,0,0,0,0,C29H30O10,0.344827586206897,1.03448275862069,0,0,NA,536.576876705683,0.423123294317406,-0.344827586206897,70.1275862068966,0.263157894736842,0.416666666666667,15,5,5,CHO,Lignin,Lignin,Other
537.1803015,19,42,7,2,0,4,0,0,C19H42N2O7S4,0.368421052631579,2.21052631578947,0.105263157894737,0,NA,536.580481176399,0.419518823600697,-0.736842105263158,81.3,0,0,0,-7,-13,CHNOS,Other,Protein,Other
537.1897566,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.58992571875,0.410074281249877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.1901033,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.590272031622,0.409727968378206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.1977829,26,34,12,0,0,0,0,0,C26H34O12,0.461538461538462,1.30769230769231,0,0,NA,536.597943056512,0.402056943488219,-0.384615384615385,71.2615384615385,0,0.2,10,-2,-2,CHO,Lignin,Lignin,Other
537.207668,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.607817118721,0.392182881279155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.2261499,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.626278381666,0.373721618333775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.226462,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.626590133172,0.373409866827501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.2341722,27,38,11,0,0,0,0,0,C27H38O11,0.407407407407407,1.40740740740741,0,0,NA,536.634291723894,0.365708276105693,-0.592592592592593,77.1888888888889,0,0.162790697674419,9,-2,-2,CHO,Lignin,Lignin,Other
537.2344943,27,38,11,0,0,0,0,0,C27H38O11,0.407407407407407,1.40740740740741,0,0,NA,536.634613464235,0.36538653576531,-0.592592592592593,77.1888888888889,0,0.162790697674419,9,-2,-2,CHO,Lignin,Lignin,Other
537.247223,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.647327951254,0.352672048745603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.2625065,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.662594385562,0.337405614438239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.263185,29,47,3,0,0,2,1,0,C29H47O3S2P,0.103448275862069,1.62068965517241,0,0.0344827586206897,0,536.663272127943,0.336727872057281,-1.44827586206897,101.575862068966,0.0434782608695652,0.102040816326531,7,4,1,CHOSP,Lipid,Lipid,Lipid
537.2683757,25,50,2,2,0,4,0,0,C25H50N2O2S4,0.08,2,0.08,0,NA,536.668457031961,0.331542968039344,-1.28,96.78,0,0,2,0,-6,CHNOS,Lipid,Lipid,Other
537.2687341,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.668815031768,0.331184968232037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.28366,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.683724265375,0.316275734625151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.283952,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.684015939325,0.315984060675078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.3013983,29,50,1,2,0,3,0,0,C29H50N2OS3,0.0344827586206897,1.72413793103448,0.0689655172413793,0,NA,536.70144275863,0.298557241369508,-1.24137931034483,95.6793103448276,0,0.0212765957446809,6,5,0,CHNOS,Lipid,Lipid,Other
537.5218307,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,536.921629021843,0.0783709781566131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537.980837,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,537.380122791308,0.619877208691832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538.047562,21,17,16,1,0,0,0,0,C21H17NO16,0.761904761904762,0.80952380952381,0.0476190476190476,0,NA,537.446773285577,0.553226714422863,0.857142857142857,35.8714285714286,0,0.416666666666667,14,-2,-3,CHNO,Tannin,Tannin,Other
538.056151,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,537.455352695023,0.544647304976934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538.0837246,22,21,15,1,0,0,0,0,C22H21NO15,0.681818181818182,0.954545454545455,0.0454545454545455,0,NA,537.482895506095,0.517104493905094,0.545454545454545,44.7545454545455,0,0.333333333333333,13,-2,-3,CHNO,Tannin,Tannin,Other
538.084096,22,21,15,1,0,0,0,0,C22H21NO15,0.681818181818182,0.954545454545455,0.0454545454545455,0,NA,537.483266491386,0.516733508613584,0.545454545454545,44.7545454545455,0,0.333333333333333,13,-2,-3,CHNO,Tannin,Tannin,Other
538.091072,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,537.490234701923,0.509765298077468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538.092537,25,21,9,3,0,1,0,0,C25H21N3O9S,0.36,0.84,0.12,0,NA,537.49169806609,0.508301933909593,0.32,51.18,0.333333333333333,0.515151515151515,17,8,4,CHNOS,Lignin,Lignin,Other
538.114336,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,537.513472725132,0.48652727486774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538.1146317,23,29,6,3,0,3,0,0,C23H29N3O6S3,0.260869565217391,1.26086956521739,0.130434782608696,0,NA,537.513768094951,0.486231905048953,-0.0869565217391308,62.7782608695652,0,0.142857142857143,11,5,-1,CHNOS,Other,Lignin,Protein
538.1204976,23,25,14,1,0,0,0,0,C23H25NO14,0.608695652173913,1.08695652173913,0.0434782608695652,0,NA,537.519627445035,0.480372554965356,0.260869565217391,52.8652173913043,0,0.266666666666667,12,-2,-3,CHNO,Lignin,Lignin,Other
538.151243,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,537.550338514446,0.449661485553634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538.1565367,24,29,13,1,0,0,0,0,C24H29NO13,0.541666666666667,1.20833333333333,0.0416666666666667,0,NA,537.555626303454,0.44437369654645,0,60.3,0,0.212121212121212,11,-2,-3,CHNO,Lignin,Lignin,Other
538.1569071,24,29,13,1,0,0,0,0,C24H29NO13,0.541666666666667,1.20833333333333,0.0416666666666667,0,NA,537.555996289862,0.444003710138304,0,60.3,0,0.212121212121212,11,-2,-3,CHNO,Lignin,Lignin,Other
